Symptom_id;Disease_id;Severity;Symptom_desc;Disease_desc
175;439;1;;Lung abscess collection of pus
175;585;3;;Pneumonia lung infection
175;859;0;;Swine Flu H1N1 Influenza
175;907;1;;Coccidiomycosis valley fever, fungal infection
175;944;1;;Bird flu avian influenza
175;387;2;;Influenza seasonal flu
175;885;2;;Croup upper airway inflammation
175;855;2;;Respiratory syncytial virus RSV, pediatric respiratory infection
175;115;2;;Bronchitis bronchial tube infection
175;617;1;;Pulmonary embolism blood clot in the lungs
175;949;0;;Histoplasmosis fungal infection
175;687;1;;Sepsis serious blood infection
175;224;1;;Dressler syndrome heart sac inflammation following heart attack or heart surgery
175;951;1;;Q fever flu-like bacterial illness
175;790;2;;Upper respiratory tract infection URI, common cold
176;133;1;Hand numbness (paresthesias);Carpal tunnel syndrome wrist nerve compression
176;146;2;Hand numbness (paresthesias);Cerebral vascular accident stroke
176;183;1;Hand numbness (paresthesias);Compartment syndrome increased pressure inside muscles
176;322;1;Hand numbness (paresthesias);Guillain Barre syndrome ascending muscle weakness
176;369;2;Hand numbness (paresthesias);Hyperventilation rapid breathing
176;442;1;Hand numbness (paresthesias);Lyme disease bacterial infection from ticks
176;483;1;Hand numbness (paresthesias);Multiple sclerosis MS
176;565;1;Hand numbness (paresthesias);Peripheral neuropathy nerve damage
176;757;0;Hand numbness (paresthesias);Thoracic outlet syndrome nerve, blood vessel compression
176;776;1;Hand numbness (paresthesias);Transverse myelitis spinal cord inflammation
176;778;3;Hand numbness (paresthesias);Traumatic nerve injury
176;833;1;Hand numbness (paresthesias);West Nile virus infection mosquito-transmitted illness
176;946;1;Hand numbness (paresthesias);Cubital tunnel syndrome nerve compression in the elbow
176;213;0;Hand numbness (paresthesias);Diabetes high blood sugar
176;865;1;Hand numbness (paresthesias);Brachial plexus injury shoulder nerve injury
176;302;2;Hand numbness (paresthesias);Fracture broken bone
176;983;1;Hand numbness (paresthesias);Frostbite tissue damage from cold
176;863;1;Hand numbness (paresthesias);Cervical myelopathy spinal cord compression
176;151;1;Hand numbness (paresthesias);Cervical radiculopathy pinched nerve in neck
176;862;1;Hand numbness (paresthesias);Cervical spine stenosis narrowing of spinal canal
176;153;1;Hand numbness (paresthesias);Cervical spondylosis neck arthritis
176;566;1;Hand numbness (paresthesias);Peripheral vascular disease blocked blood vessels
176;25;1;Hand numbness (paresthesias);Alcoholism
176;417;2;Hand numbness (paresthesias);Lead poisoning toxicity
176;723;0;Hand numbness (paresthesias);Spondylolisthesis slipped back bone
176;126;0;Hand numbness (paresthesias);Cancer tumor
176;1034;3;Hand numbness (paresthesias);Medication reaction
176;989;2;Hand numbness (paresthesias);Raynaud's disease blood vessel constriction
177;948;2;Ankle pain;Ankle fracture broken ankle
177;751;2;Ankle pain;Tendonitis tendon inflammation
177;321;1;Ankle pain;Gout uric acid crystals in the joint causing inflammation
177;613;1;Ankle pain;Pseudogout calcium deposit arthritis
177;723;0;Ankle pain;Spondylolisthesis slipped back bone
177;350;0;Ankle pain;Herniated disc slipped disc, ruptured disc
177;126;0;Ankle pain;Cancer tumor
177;1045;2;Ankle pain;Muscle tear
177;532;1;Ankle pain;Osteoarthritis bone inflammation
177;1084;2;Ankle pain;Ankle sprain
177;689;1;Ankle pain;Septic arthritis joint infection
177;9;2;Ankle pain;Achilles tendon rupture (heel tendon tear)
177;8;2;Ankle pain;Achilles tendonitis  (heel tendon inflammation)
177;61;2;Ankle pain;Arthritis joint inflammation
177;1121;1;Ankle pain;Bone cancer bone tumor
177;1119;0;Ankle pain;Sarcoma soft tissue cancer
177;204;1;Ankle pain;Deep venous thrombosis DVT, venous blood clot
178;113;2;Hemoptysis (Coughing blood);Bronchiectasis bronchial tube inflammatory damage
178;115;2;Hemoptysis (Coughing blood);Bronchitis bronchial tube infection
178;440;1;Hemoptysis (Coughing blood);Lung cancer tumor
178;617;2;Hemoptysis (Coughing blood);Pulmonary embolism blood clot in the lungs
178;585;3;Hemoptysis (Coughing blood);Pneumonia lung infection
178;832;0;Hemoptysis (Coughing blood);Wegener's granulomatosis granulomatosis with polyangiitis,  blood vessel disease
178;439;1;Hemoptysis (Coughing blood);Lung abscess collection of pus
178;340;1;Hemoptysis (Coughing blood);Hemophilia inherited bleeding disorder
178;829;1;Hemoptysis (Coughing blood);Warfarin Coumadin, Jantoven overdose
178;768;2;Hemoptysis (Coughing blood);Tonsillitis tonsil infection
178;1082;1;Hemoptysis (Coughing blood);Goodpasture syndrome disease of kidneys and lungs
178;1141;0;Hemoptysis (Coughing blood);Small cell lung cancer
178;1319;0;Hemoptysis (Coughing blood);Large cell lung cancer
178;1361;0;Hemoptysis (Coughing blood);Squamous cell lung cancer
179;347;2;Jaundice (Yellowing skin);Hepatitis liver inflammation
179;71;2;Jaundice (Yellowing skin);Autoimmune disease
179;606;1;Jaundice (Yellowing skin);Primary sclerosing cholangitis bile duct disease
179;163;2;Jaundice (Yellowing skin);Cholecystitis inflammation of the gallbladder
179;951;1;Jaundice (Yellowing skin);Q fever flu-like bacterial illness
179;164;1;Jaundice (Yellowing skin);Choledocholithiasis stone in bile duct
179;165;1;Jaundice (Yellowing skin);Cholelithiasis gallstones
179;545;0;Jaundice (Yellowing skin);Pancreatic cancer tumor
179;25;1;Jaundice (Yellowing skin);Alcoholism
179;447;1;Jaundice (Yellowing skin);Malaria mosquito transmitted illness
179;162;1;Jaundice (Yellowing skin);Cholangitis inflammation of the bile ducts
179;679;1;Jaundice (Yellowing skin);Sclerosing cholangitis progressive bile duct disease 
179;903;1;Jaundice (Yellowing skin);Wilsons disease copper accumulation in tissues
179;895;2;Jaundice (Yellowing skin);Hemochromatosis excess iron disorder
179;172;2;Jaundice (Yellowing skin);Cirrhosis liver failure and scarring
179;1081;2;Jaundice (Yellowing skin);Gilbert's disease liver abnormality
179;1083;1;Jaundice (Yellowing skin);Newborn jaundice newborn skin discoloration
179;1026;1;Jaundice (Yellowing skin);Hemolytic anemia red blood cell destruction disorder
179;1295;0;Jaundice (Yellowing skin);Gallbladder and bile duct cancer Gallbladder cancer bile duct cancer
179;1305;2;Jaundice (Yellowing skin);Hepatitis A
179;1267;0;Jaundice (Yellowing skin);Gallbladder cancer
180;876;3;Night sweats;Endocarditis heart valve infection
180;856;2;Night sweats;Hodgkin's disease cancer of the lymph system
180;852;2;Night sweats;Lymphoma lymph node cancer
180;875;3;Night sweats;HIV AIDS Human Immunodeficiency Virus, Acquired Immune Deficiency Syndrome Human immunodeficiency virus [HIV] disease
180;424;2;Night sweats;Leukemia blood cell cancer
180;464;1;Night sweats;Menopause end of menstruation and fertility
180;534;1;Night sweats;Osteomyelitis bone infection
180;573;1;Night sweats;Pheochromocytoma adrenal gland tumor
180;907;1;Night sweats;Coccidiomycosis valley fever, fungal infection
180;367;1;Night sweats;Hyperthyroidism elevated thyroid hormone
180;126;2;Night sweats;Cancer tumor
181;139;2;Flatulence (Passing gas);Celiac disease celiac sprue
181;401;1;Flatulence (Passing gas);Irritable bowel syndrome IBS, chronic intestinal pain and cramping
181;317;2;Flatulence (Passing gas);Giardiasis giardia infection
181;446;2;Flatulence (Passing gas);Malabsorption syndrome abnormal intestinal digestion
181;125;1;Flatulence (Passing gas);Campylobacter infection intestinal bacterial infection
181;697;1;Flatulence (Passing gas);Shigellosis bacterial intestinal infection
181;670;1;Flatulence (Passing gas);Salmonella infection common bacterial intestinal infection
181;309;2;Flatulence (Passing gas);Gastroesophageal reflux GERD, heartburn
181;197;1;Flatulence (Passing gas);Crohn's disease regional enteritis, Crohn's colitis, intestinal inflammation
182;4;1;;Abrasions  (scrapes)
182;13;0;;AC joint separation acromioclavicular joint separation closed separation of acromioclavicular joint
183;542;2;Blister (Pocket of fluid);Overuse syndrome injury from repetitive activity
183;960;2;Blister (Pocket of fluid);Sunburn
183;120;3;Blister (Pocket of fluid);Burns
183;882;2;Blister (Pocket of fluid);Chemical burn
183;351;2;Blister (Pocket of fluid);Herpes simplex infection viral infection
183;896;2;Blister (Pocket of fluid);Impetigo bacterial skin infection
183;883;1;Blister (Pocket of fluid);Chicken pox varicella virus
183;728;1;Blister (Pocket of fluid);Steven Johnson syndrome rare, serious skin disorder
183;227;0;Blister (Pocket of fluid);Drug reaction
183;961;1;Blister (Pocket of fluid);Sun poisoning
183;983;1;Blister (Pocket of fluid);Frostbite tissue damage from cold
183;985;2;Blister (Pocket of fluid);Skin blood vessel damage Chilblains, pernio
183;1080;0;Blister (Pocket of fluid);Porphyria rare disorder of skin, nervous system
183;1113;1;Blister (Pocket of fluid);Pemphigus rare skin disorder
183;1501;0;Blister (Pocket of fluid);Pemphigoid
186;966;2;Hair loss (Baldness);Hair loss alopecia
186;1245;1;Hair loss (Baldness);Male pattern hair loss hereditary-patterned baldness Androgenic alopecia
186;1415;0;Hair loss (Baldness);Hypoparathyroidism
186;1415;0;Hair loss (Baldness);Hypoparathyroidism
187;750;2;Jaw pain;Temporomandibular joint syndrome TMJ, jaw joint pain
187;881;2;Jaw pain;Teeth grinding bruxism
187;704;0;Jaw pain;Sinusitis sinus infection
187;138;2;Jaw pain;Cavity tooth caries
187;480;3;Jaw pain;Mouth trauma injury
187;553;2;Jaw pain;Parotitis salivary gland inflammation
187;937;1;Jaw pain;Tetanus lockjaw
187;782;1;Jaw pain;Trigeminal neuralgia facial nerve pain
187;492;2;Jaw pain;Myocardial infarction heart attack
187;126;0;Jaw pain;Cancer tumor
187;209;2;Jaw pain;Dental abscess tooth infection
187;469;0;Jaw pain;Migraine type of headache
187;484;2;Jaw pain;Mumps viral infection involving salivary glands
187;698;0;Jaw pain;Shingles herpes zoster
187;437;1;Jaw pain;LudwigÂ’s angina severe infection in the floor of the mouth and neck
187;1393;0;Jaw pain;Broken jaw mandible fracture
188;972;1;Impotence;Erectile dysfunction ED
188;25;1;Impotence;Alcoholism
188;172;1;Impotence;Cirrhosis liver failure and scarring
188;653;1;Impotence;Renal failure, chronic ongoing kidney failure
188;721;1;Impotence;Spinal cord injury, acute
188;364;1;Impotence;Hypertension high blood pressure
188;213;1;Impotence;Diabetes high blood sugar
188;483;0;Impotence;Multiple sclerosis MS
188;732;1;Impotence;Stress
188;212;2;Impotence;Depression excessive sadness
188;199;0;Impotence;Cushing disease excessive pituitary gland hormones
188;377;0;Impotence;Hypothyroidism low thyroid hormone
188;1247;0;Impotence;Male infertility
188;1259;0;Impotence;Peyronie's disease abnormal curvature of the penis
188;1337;0;Impotence;Paraphimosis
188;1437;0;Impotence;Testicular hypofunction
189;39;2;Heart murmur (Abnormal heart sound);Anemia  (low red blood cell count)
189;52;0;Heart murmur (Abnormal heart sound);Aortic valve stenosis tight heart valve
189;876;3;Heart murmur (Abnormal heart sound);Endocarditis heart valve infection
189;492;1;Heart murmur (Abnormal heart sound);Myocardial infarction heart attack
189;599;1;Heart murmur (Abnormal heart sound);Pregnancy
189;287;1;Heart murmur (Abnormal heart sound);Fever elevated temperature
189;368;2;Heart murmur (Abnormal heart sound);Hypertrophic cardiomyopathy thickened heart muscle
189;914;2;Heart murmur (Abnormal heart sound);Rheumatic fever complication of strep infection
189;471;1;Heart murmur (Abnormal heart sound);Mitral valve prolapse abnormal heart valve
189;973;2;Heart murmur (Abnormal heart sound);Congenital heart disease heart defect at birth
189;1062;2;Heart murmur (Abnormal heart sound);Marfan syndrome rare inherited disease
189;1017;2;Heart murmur (Abnormal heart sound);Valvular heart disease abnormal heart valves
189;1018;0;Heart murmur (Abnormal heart sound);Aortic regurgitation leaking heart valve
189;1020;0;Heart murmur (Abnormal heart sound);Mitral regurgitation leaking heart valve
189;1019;0;Heart murmur (Abnormal heart sound);Mitral stenosis tight heart valve
190;896;2;Pustule (Collection of pus);Impetigo bacterial skin infection
190;358;2;Pustule (Collection of pus);Hordeolum stye of eye
190;714;1;Pustule (Collection of pus);Smallpox Variola virus infection
190;883;2;Pustule (Collection of pus);Chicken pox varicella virus
190;85;0;Pustule (Collection of pus);BehcetÂ’s disease small blood vessel inflammation disorder
190;893;1;Pustule (Collection of pus);Staphylococcus aureus type of bacteria
190;999;2;Pustule (Collection of pus);Folliculitis hair follicle infection
190;707;2;Pustule (Collection of pus);Skin abscess collection of pus
191;877;2;Skin pain;Acne pimples
191;999;2;Skin pain;Folliculitis hair follicle infection
191;707;2;Skin pain;Skin abscess collection of pus
191;140;2;Skin pain;Cellulitis skin infection
191;882;2;Skin pain;Chemical burn
191;218;1;Skin pain;Diphtheria infection bacterial respiratory infection
191;890;2;Skin pain;Psoriasis scaly skin disease
191;920;2;Skin pain;Scabies skin disease caused by mites
191;510;1;Skin pain;Necrotizing fasciitis life-threatening infection
191;698;1;Skin pain;Shingles herpes zoster
191;960;2;Skin pain;Sunburn
191;189;2;Skin pain;Poison ivy poison oak, poison sumac
191;86;0;Skin pain;Bee sting wasp sting
191;291;0;Skin pain;Fibromyalgia chronic pain disorder
191;930;2;Skin pain;Carbuncle
191;1000;2;Skin pain;Boil pus-filled lump
191;1147;0;Skin pain;Diabetic neuropathy nerve damage
191;1405;0;Skin pain;Dermatofibroma
191;1421;1;Skin pain;Keloid overgrown scar
192;999;2;Hot skin;Folliculitis hair follicle infection
192;707;2;Hot skin;Skin abscess collection of pus
192;140;2;Hot skin;Cellulitis skin infection
192;510;1;Hot skin;Necrotizing fasciitis life-threatening infection
192;960;2;Hot skin;Sunburn
192;930;2;Hot skin;Carbuncle
192;1000;2;Hot skin;Boil pus-filled lump
192;48;1;Hot skin;Anticholinergic drug overdose
192;217;1;Hot skin;Benadryl diphenhydramine overdose
192;335;2;Hot skin;Heat exhaustion
192;336;2;Hot skin;Heat rash
192;337;1;Hot skin;Heat stroke
193;38;1;Skin swelling;Anaphylaxis (severe/life threatening allergic reaction)
193;796;2;Skin swelling;Urticaria hives
193;189;2;Skin swelling;Poison ivy poison oak, poison sumac
193;882;2;Skin swelling;Chemical burn
193;999;2;Skin swelling;Folliculitis hair follicle infection
193;707;2;Skin swelling;Skin abscess collection of pus
193;140;2;Skin swelling;Cellulitis skin infection
193;510;1;Skin swelling;Necrotizing fasciitis life-threatening infection
193;960;2;Skin swelling;Sunburn
193;86;2;Skin swelling;Bee sting wasp sting
193;930;2;Skin swelling;Carbuncle
193;1000;2;Skin swelling;Boil pus-filled lump
193;1001;3;Skin swelling;Angioedema swelling of skin, lips, eyes
194;5;1;Lip swelling;ACE inhibitor induced cough blood pressure medication side effect Drug-induced cough Drug reaction: ACE inhibitor
194;38;1;Lip swelling;Anaphylaxis (severe/life threatening allergic reaction)
194;37;1;Lip swelling;Anaphylactoid reactions  (pseudo allergic reaction)
194;26;3;Lip swelling;Allergic reaction
194;1001;3;Lip swelling;Angioedema swelling of skin, lips, eyes
194;352;2;Lip swelling;Herpes stomatitis viral mouth infection
194;86;2;Lip swelling;Bee sting wasp sting
194;404;2;Lip swelling;Kawasaki disease pediatric blood vessel disease
194;728;1;Lip swelling;Steven Johnson syndrome rare, serious skin disorder
194;725;0;Lip swelling;Squamous cell cancer common skin cancer
194;896;2;Lip swelling;Impetigo bacterial skin infection
